session_id,timestamp,event,length,source_pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.10793,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.112862,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.120869,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.12268,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.126279,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.14187,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.148492,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.158036,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.158178,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.160092,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.200896,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.204666,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.20677,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.225028,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.24658,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.246739,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.258144,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.258287,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.2601,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.294894,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.337753,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.337783,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.337791,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.36325,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.373637,SMALL_TRANSFER,92,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.392764,SMALL_TRANSFER,92,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.428805,SMALL_TRANSFER,92,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.435795,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.435831,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.459495,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.469003,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.46912,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.474221,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.47434,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.489687,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.526696,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.533401,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.55536,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.573123,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.574256,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.574373,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.579657,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.635196,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.635304,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.64337,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.676549,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.676693,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.683576,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.683598,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.683605,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.684723,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.725446,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.72802,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.734391,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.736887,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.776412,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.782384,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.782531,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.7869,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.825443,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.825547,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.865677,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.872284,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.876639,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.877732,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.92054,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.920706,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.963896,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.967519,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.975044,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.975082,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710919.976294,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.012062,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.017755,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.059751,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.06878,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.112627,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.112782,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.154892,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.155051,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.161748,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.205292,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.205405,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.255991,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.256114,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.261232,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.298553,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.352581,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.352695,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.38992,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.394834,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.451463,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.451657,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.454479,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.485481,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.485656,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.544374,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.544527,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.545211,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.547898,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.577502,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.579636,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.622769,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.635681,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.638726,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.640947,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.69024,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.693976,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.718992,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.736854,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.737,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.737714,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.780484,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.788019,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.812474,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.836308,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.836409,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.875219,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.885451,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.908631,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.928976,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.929096,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.967165,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710920.98044,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.002939,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.026838,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.027714,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.060148,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.079746,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.095345,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.121325,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.121445,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.156757,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.156851,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.171442,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.188223,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.231992,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.232136,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.232308,SMALL_TRANSFER,107,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.247408,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.263793,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.282582,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.331063,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.331208,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.333434,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.34146,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.341585,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.357917,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.375332,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.428819,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.432341,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.455142,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.456687,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.468162,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.510676,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.549932,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.556919,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.560873,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.602856,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.652912,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.653038,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.656544,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.656656,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.698582,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.751831,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.751941,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.759645,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.761454,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.786859,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.787813,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.78895,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.851907,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.855482,SMALL_TRANSFER,84,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.881659,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.881811,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.957912,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.958061,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.977302,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710921.977449,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.064245,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.064389,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.073695,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.076158,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.076277,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.154665,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.161665,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.161785,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.169809,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.16994,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.249393,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.255173,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.255279,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.268305,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.268467,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.268701,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.268736,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.357243,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.357404,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.364556,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.364688,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.448007,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.448134,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.463701,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.466532,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.507595,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.539988,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.544739,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.562592,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.562714,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.640108,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.640269,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.665006,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.735007,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.744162,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.744317,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.762916,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.763022,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.76604,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.837875,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.867907,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.868056,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.931005,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.931158,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.961432,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710922.961609,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.026115,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.026259,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.050946,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.081263,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.11599,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.125607,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.125777,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.165181,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.195671,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.195822,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.208647,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.221706,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.221841,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.26146,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.289728,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.293218,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.29432,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.294436,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.300809,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.316424,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.317596,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.358175,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.358327,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.392824,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.39297,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.399691,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.414429,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.414554,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.452047,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.458243,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.498105,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.498261,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.505964,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.506088,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.545361,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.552345,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.596257,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.596369,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.598486,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.598625,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.636774,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.646047,SMALL_TRANSFER,72,dev.pcap
192.168.1.67_20.205.243.166_42280_443_6,1770710923.701026,SMALL_TRANSFER,72,dev.pcap
